tripId,city,vehicleType,distanceKm,durationMinutes,timeOfDay,dayOfWeek,trafficLevel,weatherCondition,baseFare,perKmRate,perMinuteRate,surgeMultiplier,quotedFare,expectedFare,overchargePercentage,fareStatus,datasetSource
synthetic-001620,Madurai,BIKE_TAXI,15.32,31,DAY,SATURDAY,LOW,HOT,20,8,0,1.0,281.0,142.56,97.11,OVERCHARGED,synthetic
synthetic-001621,Madurai,BIKE_TAXI,21.33,42,MORNING,SUNDAY,LOW,RAIN,20,8,0,1.5,276.0,285.96,-3.48,FAIR,synthetic
synthetic-001622,Madurai,TAXI,12.06,37,EVENING,SUNDAY,NORMAL,HOT,50,18,0,1.0,448.0,267.08,67.74,OVERCHARGED,synthetic
synthetic-001623,Coimbatore,BIKE_TAXI,8.3,12,DAY,SATURDAY,LOW,CLEAR,20,8,0,1.0,138.0,86.4,59.72,OVERCHARGED,synthetic
synthetic-001624,Bengaluru,AUTO,4.44,15,NIGHT,WEEKDAY,HIGH,COLD,30,12,0,1.3,122.0,108.26,12.69,SLIGHTLY_HIGH,synthetic
synthetic-001625,Madurai,BIKE_TAXI,2.05,9,MORNING,SUNDAY,NORMAL,COLD,20,8,0,1.3,77.0,47.32,62.72,OVERCHARGED,synthetic
synthetic-001626,Chennai,BUS,14.21,27,EVENING,SUNDAY,NORMAL,CLEAR,10,2,0,1.0,83.0,38.42,116.03,OVERCHARGED,synthetic
synthetic-001627,Madurai,BUS,9.98,24,EVENING,SATURDAY,LOW,HOT,10,2,0,1.0,31.0,29.96,3.47,FAIR,synthetic
synthetic-001628,Coimbatore,BUS,6.42,19,DAY,WEEKDAY,NORMAL,CLEAR,10,2,0,1.1,33.0,25.12,31.35,OVERCHARGED,synthetic
synthetic-001629,Chennai,BIKE_TAXI,2.59,10,EVENING,SUNDAY,NORMAL,RAIN,20,8,0,1.5,54.0,61.08,-11.59,FAIR,synthetic
synthetic-001630,Coimbatore,BIKE_TAXI,4.3,3,MORNING,SATURDAY,HIGH,HOT,20,8,0,1.0,114.0,54.4,109.56,OVERCHARGED,synthetic
synthetic-001631,Madurai,AUTO,5.43,13,EVENING,SUNDAY,HIGH,COLD,30,12,0,1.2,145.0,114.19,26.98,SLIGHTLY_HIGH,synthetic
synthetic-001632,Chennai,BUS,11.6,28,DAY,WEEKDAY,NORMAL,CLEAR,10,2,0,1.0,38.0,33.2,14.46,SLIGHTLY_HIGH,synthetic
synthetic-001633,Madurai,BUS,7.02,13,EVENING,SUNDAY,NORMAL,HOT,10,2,0,1.1,28.0,26.44,5.88,FAIR,synthetic
synthetic-001634,Chennai,BUS,15.94,42,NIGHT,SUNDAY,NORMAL,COLD,10,2,0,1.0,46.0,41.88,9.84,FAIR,synthetic
synthetic-001635,Chennai,TAXI,2.72,13,EVENING,SUNDAY,LOW,RAIN,50,18,0,1.0,217.0,98.96,119.28,OVERCHARGED,synthetic
synthetic-001636,Coimbatore,AUTO,7.84,13,NIGHT,SATURDAY,NORMAL,CLEAR,30,12,0,1.0,122.0,124.08,-1.68,FAIR,synthetic
synthetic-001637,Coimbatore,AUTO,6.93,14,EVENING,SATURDAY,NORMAL,COLD,30,12,0,1.0,113.0,113.16,-0.14,FAIR,synthetic
synthetic-001638,Coimbatore,TAXI,8.08,22,NIGHT,SATURDAY,LOW,HOT,50,18,0,1.5,310.0,293.16,5.74,FAIR,synthetic
synthetic-001639,Chennai,BUS,8.54,17,DAY,WEEKDAY,NORMAL,RAIN,10,2,0,1.5,35.0,40.62,-13.84,FAIR,synthetic
synthetic-001640,Coimbatore,TAXI,1.54,3,DAY,SUNDAY,LOW,RAIN,50,18,0,1.0,170.0,80.0,112.5,OVERCHARGED,synthetic
synthetic-001641,Chennai,BIKE_TAXI,20.48,63,MORNING,SUNDAY,NORMAL,RAIN,20,8,0,1.3,252.0,238.99,5.44,FAIR,synthetic
synthetic-001642,Bengaluru,BIKE_TAXI,1.41,3,NIGHT,WEEKDAY,NORMAL,RAIN,20,8,0,1.0,33.0,31.28,5.5,FAIR,synthetic
synthetic-001643,Coimbatore,AUTO,8.89,19,EVENING,SUNDAY,NORMAL,CLEAR,30,12,0,1.0,291.0,136.68,112.91,OVERCHARGED,synthetic
synthetic-001644,Madurai,TAXI,8.88,20,NIGHT,WEEKDAY,LOW,RAIN,50,18,0,1.0,250.0,209.84,19.14,SLIGHTLY_HIGH,synthetic
synthetic-001645,Chennai,TAXI,12.53,44,MORNING,SATURDAY,NORMAL,CLEAR,50,18,0,1.0,356.0,275.54,29.2,SLIGHTLY_HIGH,synthetic
synthetic-001646,Chennai,BIKE_TAXI,17.22,33,NIGHT,SUNDAY,LOW,COLD,20,8,0,1.0,151.0,157.76,-4.28,FAIR,synthetic
synthetic-001647,Bengaluru,TAXI,9.85,22,NIGHT,WEEKDAY,NORMAL,COLD,50,18,0,1.1,264.0,250.03,5.59,FAIR,synthetic
synthetic-001648,Chennai,BIKE_TAXI,1.99,3,NIGHT,WEEKDAY,NORMAL,CLEAR,20,8,0,1.5,50.0,53.88,-7.2,FAIR,synthetic
synthetic-001649,Bengaluru,BUS,19.95,36,MORNING,WEEKDAY,LOW,RAIN,10,2,0,1.0,99.0,49.9,98.4,OVERCHARGED,synthetic
synthetic-001650,Madurai,AUTO,6.17,9,EVENING,SATURDAY,NORMAL,CLEAR,30,12,0,1.1,149.0,114.44,30.19,OVERCHARGED,synthetic
synthetic-001651,Chennai,TAXI,3.37,13,NIGHT,WEEKDAY,NORMAL,RAIN,50,18,0,1.0,148.78144521884414,110.66,34.45,OVERCHARGED,synthetic
synthetic-001652,Chennai,AUTO,13.2,41,DAY,SATURDAY,NORMAL,RAIN,30,12,0,1.0,172.0,188.4,-8.7,FAIR,synthetic
synthetic-001653,Coimbatore,TAXI,4.06,21,DAY,SATURDAY,HIGH,RAIN,50,18,0,1.0,157.0,123.08,27.56,SLIGHTLY_HIGH,synthetic
synthetic-001654,Madurai,TAXI,8.32,25,EVENING,SATURDAY,NORMAL,COLD,50,18,0,1.0,212.0,199.76,6.13,FAIR,synthetic
synthetic-001655,Madurai,BUS,3.04,7,DAY,WEEKDAY,HIGH,COLD,10,2,0,1.0,19.0,16.08,18.16,SLIGHTLY_HIGH,synthetic
synthetic-001656,Chennai,TAXI,21.22,58,NIGHT,SATURDAY,LOW,HOT,50,18,0,1.0,544.0,431.96,25.94,SLIGHTLY_HIGH,synthetic
synthetic-001657,Bengaluru,BUS,9.44,19,EVENING,SUNDAY,LOW,HOT,10,2,0,1.3,37.0,37.54,-1.45,FAIR,synthetic
synthetic-001658,Madurai,TAXI,16.22,52,MORNING,WEEKDAY,NORMAL,COLD,50,18,0,1.0,685.0,341.96,100.32,OVERCHARGED,synthetic
synthetic-001659,Madurai,TAXI,21.22,53,MORNING,SUNDAY,LOW,COLD,50,18,0,1.0,491.0,431.96,13.67,SLIGHTLY_HIGH,synthetic
synthetic-001660,Chennai,TAXI,13.38,30,NIGHT,SATURDAY,NORMAL,RAIN,50,18,0,1.0,272.0,290.84,-6.48,FAIR,synthetic
synthetic-001661,Madurai,TAXI,14.05,29,EVENING,WEEKDAY,NORMAL,COLD,50,18,0,1.3,661.0,393.77,67.86,OVERCHARGED,synthetic
synthetic-001662,Chennai,AUTO,6.06,19,MORNING,WEEKDAY,LOW,COLD,30,12,0,1.0,105.0,102.72,2.22,FAIR,synthetic
synthetic-001663,Coimbatore,TAXI,8.32,22,MORNING,SUNDAY,NORMAL,RAIN,50,18,0,1.1,195.0,219.74,-11.26,FAIR,synthetic
synthetic-001664,Coimbatore,BIKE_TAXI,3.35,8,MORNING,SUNDAY,LOW,HOT,20,8,0,1.0,52.0,46.8,11.11,SLIGHTLY_HIGH,synthetic
synthetic-001665,Madurai,BUS,13.88,45,EVENING,SUNDAY,NORMAL,COLD,10,2,0,1.0,45.0,37.76,19.17,SLIGHTLY_HIGH,synthetic
synthetic-001666,Madurai,BIKE_TAXI,12.12,49,MORNING,SATURDAY,HIGH,RAIN,20,8,0,1.0,126.0,116.96,7.73,FAIR,synthetic
synthetic-001667,Madurai,AUTO,21.95,74,EVENING,SUNDAY,HIGH,COLD,30,12,0,1.0,351.0,293.4,19.63,SLIGHTLY_HIGH,synthetic
synthetic-001668,Coimbatore,AUTO,2.07,3,NIGHT,WEEKDAY,HIGH,HOT,30,12,0,1.0,49.0,54.84,-10.65,FAIR,synthetic
synthetic-001669,Coimbatore,BUS,18.68,37,DAY,WEEKDAY,LOW,HOT,10,2,0,1.0,43.0,47.36,-9.21,FAIR,synthetic
synthetic-001670,Bengaluru,AUTO,6.14,9,MORNING,SUNDAY,HIGH,HOT,30,12,0,1.0,198.0,103.68,90.97,OVERCHARGED,synthetic
synthetic-001671,Chennai,TAXI,19.74,39,EVENING,SATURDAY,HIGH,CLEAR,50,18,0,1.2,514.0,486.38,5.68,FAIR,synthetic
synthetic-001672,Chennai,TAXI,21.15,46,DAY,SATURDAY,HIGH,COLD,50,18,0,1.0,623.0,430.7,44.65,OVERCHARGED,synthetic
synthetic-001673,Bengaluru,TAXI,10.08,31,EVENING,SATURDAY,NORMAL,RAIN,50,18,0,1.0,343.0,231.44,48.2,OVERCHARGED,synthetic
synthetic-001674,Coimbatore,AUTO,2.21,7,NIGHT,SATURDAY,NORMAL,RAIN,30,12,0,1.1,56.0,62.17,-9.93,FAIR,synthetic
synthetic-001675,Chennai,BUS,14.96,37,EVENING,SUNDAY,NORMAL,HOT,10,2,0,1.0,46.0,39.92,15.23,SLIGHTLY_HIGH,synthetic
synthetic-001676,Madurai,AUTO,20.5,50,DAY,SUNDAY,NORMAL,HOT,30,12,0,1.0,251.0,276.0,-9.06,FAIR,synthetic
synthetic-001677,Bengaluru,TAXI,1.12,6,EVENING,SATURDAY,LOW,RAIN,50,18,0,1.0,129.0,80.0,61.25,OVERCHARGED,synthetic
synthetic-001678,Bengaluru,AUTO,21.28,66,DAY,SUNDAY,LOW,CLEAR,30,12,0,1.0,257.0,285.36,-9.94,FAIR,synthetic
synthetic-001679,Bengaluru,BIKE_TAXI,10.98,31,DAY,SUNDAY,HIGH,HOT,20,8,0,1.0,106.0,107.84,-1.71,FAIR,synthetic
synthetic-001680,Chennai,AUTO,15.71,38,DAY,SATURDAY,NORMAL,RAIN,30,12,0,1.0,479.0,218.52,119.2,OVERCHARGED,synthetic
synthetic-001681,Coimbatore,AUTO,17.34,23,MORNING,WEEKDAY,LOW,HOT,30,12,0,1.0,284.0,238.08,19.29,SLIGHTLY_HIGH,synthetic
synthetic-001682,Chennai,BUS,19.59,45,NIGHT,SATURDAY,NORMAL,RAIN,10,2,0,1.1,51.0,54.1,-5.73,FAIR,synthetic
synthetic-001683,Chennai,BIKE_TAXI,6.31,18,EVENING,SATURDAY,NORMAL,COLD,20,8,0,1.2,72.0,84.58,-14.87,FAIR,synthetic
synthetic-001684,Coimbatore,BUS,3.85,7,EVENING,SATURDAY,NORMAL,COLD,10,2,0,1.0,19.0,17.7,7.34,FAIR,synthetic
synthetic-001685,Bengaluru,AUTO,17.83,38,DAY,WEEKDAY,LOW,COLD,30,12,0,1.0,219.0,243.96,-10.23,FAIR,synthetic
synthetic-001686,Coimbatore,BUS,5.64,14,EVENING,WEEKDAY,NORMAL,COLD,10,2,0,1.0,29.0,21.28,36.28,OVERCHARGED,synthetic
synthetic-001687,Madurai,BUS,11.76,34,EVENING,SATURDAY,HIGH,CLEAR,10,2,0,1.1,38.0,36.87,3.06,FAIR,synthetic
synthetic-001688,Bengaluru,TAXI,4.65,15,EVENING,SUNDAY,HIGH,COLD,50,18,0,1.2,277.0,160.44,72.65,OVERCHARGED,synthetic
synthetic-001689,Chennai,BUS,14.05,29,EVENING,SATURDAY,LOW,COLD,10,2,0,1.0,36.0,38.1,-5.51,FAIR,synthetic
synthetic-001690,Chennai,AUTO,10.24,21,NIGHT,SUNDAY,NORMAL,HOT,30,12,0,1.0,135.0,152.88,-11.7,FAIR,synthetic
synthetic-001691,Madurai,AUTO,10.6,27,DAY,WEEKDAY,NORMAL,COLD,30,12,0,1.0,190.0,157.2,20.87,SLIGHTLY_HIGH,synthetic
synthetic-001692,Chennai,BUS,2.91,6,MORNING,SUNDAY,NORMAL,CLEAR,10,2,0,1.0,16.0,15.82,1.14,FAIR,synthetic
synthetic-001693,Madurai,BUS,2.75,3,DAY,WEEKDAY,NORMAL,CLEAR,10,2,0,1.0,16.0,15.5,3.23,FAIR,synthetic
synthetic-001694,Madurai,AUTO,17.2,36,EVENING,SUNDAY,HIGH,RAIN,30,12,0,1.0,206.0,236.4,-12.86,FAIR,synthetic
synthetic-001695,Madurai,AUTO,11.13,27,EVENING,SATURDAY,NORMAL,COLD,30,12,0,1.0,157.0,163.56,-4.01,FAIR,synthetic
synthetic-001696,Coimbatore,AUTO,3.96,4,MORNING,SUNDAY,NORMAL,CLEAR,30,12,0,1.0,167.0,77.52,115.43,OVERCHARGED,synthetic
synthetic-001697,Coimbatore,TAXI,11.34,18,NIGHT,SATURDAY,NORMAL,COLD,50,18,0,1.1,278.0,279.53,-0.55,FAIR,synthetic
synthetic-001698,Bengaluru,TAXI,16.38,33,MORNING,SATURDAY,LOW,CLEAR,50,18,0,1.0,324.0,344.84,-6.04,FAIR,synthetic
synthetic-001699,Bengaluru,AUTO,20.49,45,NIGHT,WEEKDAY,HIGH,RAIN,30,12,0,1.0,293.0,275.88,6.21,FAIR,synthetic
synthetic-001700,Coimbatore,TAXI,2.75,4,NIGHT,SATURDAY,HIGH,CLEAR,50,18,0,1.0,117.0,99.5,17.59,SLIGHTLY_HIGH,synthetic
synthetic-001701,Madurai,AUTO,1.23,9,NIGHT,SUNDAY,LOW,COLD,30,12,0,1.0,41.0,44.76,-8.4,FAIR,synthetic
synthetic-001702,Chennai,BIKE_TAXI,10.18,27,DAY,SUNDAY,HIGH,RAIN,20,8,0,1.3,162.0,131.87,22.85,SLIGHTLY_HIGH,synthetic
synthetic-001703,Chennai,TAXI,19.93,43,EVENING,SUNDAY,NORMAL,RAIN,50,18,0,1.0,352.0,408.74,-13.88,FAIR,synthetic
synthetic-001704,Bengaluru,TAXI,20.33,51,NIGHT,SUNDAY,HIGH,RAIN,50,18,0,1.2,537.0,499.13,7.59,FAIR,synthetic
synthetic-001705,Madurai,BIKE_TAXI,14.6,50,EVENING,WEEKDAY,NORMAL,RAIN,20,8,0,1.0,178.0,136.8,30.12,OVERCHARGED,synthetic
synthetic-001706,Chennai,BIKE_TAXI,2.72,3,NIGHT,SATURDAY,NORMAL,COLD,20,8,0,1.0,43.0,41.76,2.97,FAIR,synthetic
synthetic-001707,Chennai,BIKE_TAXI,17.01,49,MORNING,SUNDAY,HIGH,CLEAR,20,8,0,1.0,201.0,156.08,28.78,SLIGHTLY_HIGH,synthetic
synthetic-001708,Madurai,BIKE_TAXI,20.29,46,DAY,SUNDAY,NORMAL,CLEAR,20,8,0,1.2,324.0,218.78,48.09,OVERCHARGED,synthetic
synthetic-001709,Coimbatore,BIKE_TAXI,13.39,33,DAY,SUNDAY,LOW,CLEAR,20,8,0,1.0,191.0,127.12,50.25,OVERCHARGED,synthetic
synthetic-001710,Madurai,TAXI,14.19,37,DAY,WEEKDAY,HIGH,RAIN,50,18,0,1.3,362.0,397.05,-8.83,FAIR,synthetic
synthetic-001711,Chennai,AUTO,12.24,33,MORNING,WEEKDAY,NORMAL,CLEAR,30,12,0,1.0,233.0,176.88,31.73,OVERCHARGED,synthetic
synthetic-001712,Coimbatore,BIKE_TAXI,19.17,40,DAY,WEEKDAY,HIGH,COLD,20,8,0,1.2,212.0,208.03,1.91,FAIR,synthetic
synthetic-001713,Coimbatore,BUS,20.45,45,DAY,SUNDAY,LOW,RAIN,10,2,0,1.0,49.0,50.9,-3.73,FAIR,synthetic
synthetic-001714,Chennai,BIKE_TAXI,21.76,52,DAY,SUNDAY,HIGH,RAIN,20,8,0,1.0,281.0,194.08,44.79,OVERCHARGED,synthetic
synthetic-001715,Chennai,TAXI,8.79,16,EVENING,WEEKDAY,NORMAL,COLD,50,18,0,1.0,183.0,208.22,-12.11,FAIR,synthetic
synthetic-001716,Coimbatore,AUTO,9.05,27,EVENING,SATURDAY,NORMAL,HOT,30,12,0,1.0,153.0,138.6,10.39,SLIGHTLY_HIGH,synthetic
synthetic-001717,Coimbatore,BIKE_TAXI,16.22,40,DAY,SUNDAY,HIGH,HOT,20,8,0,1.0,137.0,149.76,-8.52,FAIR,synthetic
synthetic-001718,Madurai,BUS,7.68,22,MORNING,SATURDAY,NORMAL,RAIN,10,2,0,1.0,23.0,25.36,-9.31,FAIR,synthetic
synthetic-001719,Coimbatore,BUS,1.16,8,DAY,SATURDAY,LOW,HOT,10,2,0,1.0,13.0,12.32,5.52,FAIR,synthetic
synthetic-001720,Coimbatore,BIKE_TAXI,21.11,45,NIGHT,SUNDAY,LOW,COLD,20,8,0,1.2,468.0,226.66,106.48,OVERCHARGED,synthetic
synthetic-001721,Madurai,AUTO,2.09,3,NIGHT,WEEKDAY,NORMAL,HOT,30,12,0,1.1,80.0,60.59,32.04,OVERCHARGED,synthetic
synthetic-001722,Bengaluru,TAXI,17.25,63,DAY,SUNDAY,LOW,HOT,50,18,0,1.1,799.0,396.55,101.49,OVERCHARGED,synthetic
synthetic-001723,Bengaluru,BIKE_TAXI,20.2,68,DAY,SUNDAY,NORMAL,HOT,20,8,0,1.0,375.0,181.6,106.5,OVERCHARGED,synthetic
synthetic-001724,Bengaluru,AUTO,14.37,40,EVENING,WEEKDAY,LOW,CLEAR,30,12,0,1.0,433.0,202.44,113.89,OVERCHARGED,synthetic
synthetic-001725,Bengaluru,TAXI,7.22,20,DAY,SUNDAY,NORMAL,CLEAR,50,18,0,1.2,224.0,215.95,3.73,FAIR,synthetic
synthetic-001726,Chennai,BUS,8.46,19,EVENING,WEEKDAY,HIGH,RAIN,10,2,0,1.0,28.0,26.92,4.01,FAIR,synthetic
synthetic-001727,Madurai,BIKE_TAXI,19.37,58,NIGHT,WEEKDAY,NORMAL,RAIN,20,8,0,1.0,222.0,174.96,26.89,SLIGHTLY_HIGH,synthetic
synthetic-001728,Bengaluru,AUTO,2.08,4,DAY,SATURDAY,NORMAL,HOT,30,12,0,1.0,57.0,54.96,3.71,FAIR,synthetic
synthetic-001729,Madurai,BUS,14.68,40,MORNING,SUNDAY,NORMAL,COLD,10,2,0,1.0,38.0,39.36,-3.46,FAIR,synthetic
synthetic-001730,Madurai,AUTO,12.75,36,MORNING,WEEKDAY,HIGH,HOT,30,12,0,1.0,164.0,183.0,-10.38,FAIR,synthetic
synthetic-001731,Madurai,TAXI,12.12,28,EVENING,SUNDAY,NORMAL,RAIN,50,18,0,1.1,351.0,294.98,18.99,SLIGHTLY_HIGH,synthetic
synthetic-001732,Coimbatore,BUS,4.44,11,MORNING,WEEKDAY,NORMAL,RAIN,10,2,0,1.0,17.0,18.88,-9.96,FAIR,synthetic
synthetic-001733,Coimbatore,BUS,4.71,11,DAY,SATURDAY,LOW,COLD,10,2,0,1.3,26.0,25.25,2.99,FAIR,synthetic
synthetic-001734,Chennai,BIKE_TAXI,19.16,49,EVENING,SATURDAY,NORMAL,CLEAR,20,8,0,1.0,371.0,173.28,114.1,OVERCHARGED,synthetic
synthetic-001735,Chennai,BIKE_TAXI,5.11,12,DAY,SUNDAY,NORMAL,RAIN,20,8,0,1.0,77.0,60.88,26.48,SLIGHTLY_HIGH,synthetic
synthetic-001736,Chennai,BIKE_TAXI,6.82,10,NIGHT,SATURDAY,NORMAL,COLD,20,8,0,1.0,81.0,74.56,8.64,FAIR,synthetic
synthetic-001737,Madurai,AUTO,19.58,38,DAY,WEEKDAY,NORMAL,RAIN,30,12,0,1.0,312.0,264.96,17.75,SLIGHTLY_HIGH,synthetic
synthetic-001738,Chennai,AUTO,17.41,33,DAY,SATURDAY,NORMAL,CLEAR,30,12,0,1.0,241.0,238.92,0.87,FAIR,synthetic
synthetic-001739,Chennai,TAXI,16.64,36,DAY,WEEKDAY,LOW,RAIN,50,18,0,1.0,439.0,349.52,25.6,SLIGHTLY_HIGH,synthetic
synthetic-001740,Bengaluru,TAXI,12.92,35,DAY,SATURDAY,NORMAL,RAIN,50,18,0,1.0,248.0,282.56,-12.23,FAIR,synthetic
synthetic-001741,Chennai,BUS,1.94,6,EVENING,WEEKDAY,NORMAL,CLEAR,10,2,0,1.5,18.0,20.82,-13.54,FAIR,synthetic
synthetic-001742,Bengaluru,TAXI,9.93,20,MORNING,WEEKDAY,LOW,CLEAR,50,18,0,1.0,483.0,228.74,111.16,OVERCHARGED,synthetic
synthetic-001743,Coimbatore,TAXI,13.77,35,MORNING,WEEKDAY,NORMAL,CLEAR,50,18,0,1.0,610.0,297.86,104.79,OVERCHARGED,synthetic
synthetic-001744,Bengaluru,TAXI,8.37,16,MORNING,WEEKDAY,HIGH,COLD,50,18,0,1.3,266.0,260.86,1.97,FAIR,synthetic
synthetic-001745,Madurai,AUTO,5.37,12,NIGHT,WEEKDAY,NORMAL,CLEAR,30,12,0,1.0,120.0,94.44,27.06,SLIGHTLY_HIGH,synthetic
synthetic-001746,Chennai,BUS,11.5,23,DAY,SATURDAY,LOW,CLEAR,10,2,0,1.0,44.0,33.0,33.33,OVERCHARGED,synthetic
synthetic-001747,Madurai,BUS,3.05,7,EVENING,SUNDAY,HIGH,COLD,10,2,0,1.0,20.0,16.1,24.22,SLIGHTLY_HIGH,synthetic
synthetic-001748,Madurai,BIKE_TAXI,5.11,15,EVENING,SUNDAY,HIGH,CLEAR,20,8,0,1.5,80.0,91.32,-12.4,FAIR,synthetic
synthetic-001749,Bengaluru,AUTO,11.29,24,NIGHT,SUNDAY,LOW,COLD,30,12,0,1.0,310.0,165.48,87.33,OVERCHARGED,synthetic
synthetic-001750,Madurai,BIKE_TAXI,7.45,19,MORNING,SATURDAY,HIGH,COLD,20,8,0,1.0,76.0,79.6,-4.52,FAIR,synthetic
synthetic-001751,Coimbatore,TAXI,2.84,3,MORNING,SUNDAY,HIGH,COLD,50,18,0,1.1,196.0,111.23,76.21,OVERCHARGED,synthetic
synthetic-001752,Madurai,AUTO,16.11,32,MORNING,SUNDAY,LOW,HOT,30,12,0,1.0,284.0,223.32,27.17,SLIGHTLY_HIGH,synthetic
synthetic-001753,Chennai,AUTO,12.82,34,MORNING,SATURDAY,LOW,HOT,30,12,0,1.0,293.0,183.84,59.38,OVERCHARGED,synthetic
synthetic-001754,Bengaluru,BUS,12.66,18,DAY,WEEKDAY,NORMAL,COLD,10,2,0,1.0,44.0,35.32,24.58,SLIGHTLY_HIGH,synthetic
synthetic-001755,Chennai,TAXI,21.16,55,NIGHT,SATURDAY,NORMAL,HOT,50,18,0,1.0,442.0,430.88,2.58,FAIR,synthetic
synthetic-001756,Coimbatore,BUS,9.35,18,MORNING,SATURDAY,LOW,RAIN,10,2,0,1.0,25.0,28.7,-12.89,FAIR,synthetic
synthetic-001757,Madurai,AUTO,21.29,76,EVENING,WEEKDAY,HIGH,CLEAR,30,12,0,1.0,263.0,285.48,-7.87,FAIR,synthetic
synthetic-001758,Madurai,BIKE_TAXI,15.86,40,MORNING,SUNDAY,NORMAL,CLEAR,20,8,0,1.0,152.0,146.88,3.49,FAIR,synthetic
synthetic-001759,Coimbatore,BUS,8.05,21,NIGHT,SATURDAY,LOW,RAIN,10,2,0,1.2,36.0,31.32,14.94,SLIGHTLY_HIGH,synthetic
synthetic-001760,Madurai,BUS,7.5,24,NIGHT,SUNDAY,LOW,RAIN,10,2,0,1.0,26.0,25.0,4.0,FAIR,synthetic
synthetic-001761,Chennai,BUS,9.74,22,MORNING,SATURDAY,NORMAL,COLD,10,2,0,1.0,31.0,29.48,5.16,FAIR,synthetic
synthetic-001762,Chennai,AUTO,21.91,56,DAY,WEEKDAY,NORMAL,COLD,30,12,0,1.0,249.0,292.92,-14.99,FAIR,synthetic
synthetic-001763,Coimbatore,TAXI,5.89,20,DAY,WEEKDAY,LOW,CLEAR,50,18,0,1.0,146.0,156.02,-6.42,FAIR,synthetic
synthetic-001764,Madurai,BIKE_TAXI,11.31,27,EVENING,SATURDAY,LOW,HOT,20,8,0,1.5,303.0,165.72,82.84,OVERCHARGED,synthetic
synthetic-001765,Chennai,BIKE_TAXI,12.61,36,MORNING,SUNDAY,NORMAL,HOT,20,8,0,1.0,177.0,120.88,46.43,OVERCHARGED,synthetic
synthetic-001766,Coimbatore,BUS,7.96,20,MORNING,WEEKDAY,NORMAL,CLEAR,10,2,0,1.2,32.0,31.1,2.88,FAIR,synthetic
synthetic-001767,Madurai,BIKE_TAXI,17.58,39,DAY,WEEKDAY,NORMAL,HOT,20,8,0,1.5,209.0,240.96,-13.26,FAIR,synthetic
synthetic-001768,Coimbatore,TAXI,8.0,23,NIGHT,SUNDAY,HIGH,HOT,50,18,0,1.0,248.0,194.0,27.84,SLIGHTLY_HIGH,synthetic
synthetic-001769,Bengaluru,BUS,18.29,46,DAY,WEEKDAY,LOW,HOT,10,2,0,1.0,45.0,46.58,-3.39,FAIR,synthetic
synthetic-001770,Coimbatore,BIKE_TAXI,19.28,48,NIGHT,WEEKDAY,NORMAL,CLEAR,20,8,0,1.0,174.0,174.24,-0.14,FAIR,synthetic
synthetic-001771,Madurai,BUS,4.29,13,MORNING,SUNDAY,HIGH,CLEAR,10,2,0,1.0,18.0,18.58,-3.12,FAIR,synthetic
synthetic-001772,Madurai,AUTO,11.55,27,EVENING,WEEKDAY,LOW,CLEAR,30,12,0,1.0,162.0,168.6,-3.91,FAIR,synthetic
synthetic-001773,Chennai,BUS,8.72,21,EVENING,SUNDAY,NORMAL,CLEAR,10,2,0,1.3,31.0,35.67,-13.1,FAIR,synthetic
synthetic-001774,Bengaluru,TAXI,17.78,43,EVENING,WEEKDAY,NORMAL,CLEAR,50,18,0,1.0,390.0,370.04,5.39,FAIR,synthetic
synthetic-001775,Bengaluru,AUTO,4.36,11,MORNING,SATURDAY,HIGH,RAIN,30,12,0,1.2,100.0,98.78,1.23,FAIR,synthetic
synthetic-001776,Madurai,AUTO,19.84,40,MORNING,WEEKDAY,LOW,RAIN,30,12,0,1.3,314.0,348.5,-9.9,FAIR,synthetic
synthetic-001777,Coimbatore,AUTO,17.02,39,MORNING,WEEKDAY,LOW,RAIN,30,12,0,1.0,391.0,234.24,66.92,OVERCHARGED,synthetic
synthetic-001778,Coimbatore,BIKE_TAXI,18.78,55,MORNING,WEEKDAY,HIGH,CLEAR,20,8,0,1.0,156.0,170.24,-8.36,FAIR,synthetic
synthetic-001779,Chennai,BUS,1.37,7,NIGHT,SATURDAY,NORMAL,RAIN,10,2,0,1.0,13.0,12.74,2.04,FAIR,synthetic
synthetic-001780,Coimbatore,BIKE_TAXI,5.98,11,DAY,SATURDAY,NORMAL,HOT,20,8,0,1.0,58.0,67.84,-14.5,FAIR,synthetic
synthetic-001781,Chennai,BIKE_TAXI,4.74,15,DAY,SATURDAY,LOW,COLD,20,8,0,1.0,62.0,57.92,7.04,FAIR,synthetic
synthetic-001782,Madurai,BUS,21.87,43,EVENING,WEEKDAY,LOW,CLEAR,10,2,0,1.0,88.0,53.74,63.75,OVERCHARGED,synthetic
synthetic-001783,Madurai,AUTO,8.46,21,NIGHT,WEEKDAY,NORMAL,COLD,30,12,0,1.0,239.0,131.52,81.72,OVERCHARGED,synthetic
synthetic-001784,Chennai,AUTO,13.0,25,MORNING,SUNDAY,HIGH,CLEAR,30,12,0,1.0,213.0,186.0,14.52,SLIGHTLY_HIGH,synthetic
synthetic-001785,Madurai,BUS,5.08,10,NIGHT,SATURDAY,NORMAL,HOT,10,2,0,1.0,21.0,20.16,4.17,FAIR,synthetic
